,Unnamed: 0,Arabic_Tweets_Cleaned,label
22372,4474,الله يامنزل عيش الذي,DIAL_GLF
22373,4474,اعتقد مساس لقم عيش عيش تهديد يءدي ارتكاب حماق كثير مثلما حدث دمياط كثير مدرسة فارحل معلاة وزير قبل استفحل خطر كل معلم مصر لا حلم بل فزع كابوس قد اصبح مقصر واجب اسريه فرط قلق الذي احدث معلاة,DIAL_GLF
22374,4474,يوم امطار غزير,DIAL_GLF
22375,4475,حريم غير حق,DIAL_LEV
22376,4475,بس لو لعب ثلاث,DIAL_LEV
22377,4475,صراح شوط اول كءيب لكن شوط ثاني بداية جيد دخول قوي هولاندي داي شوط ثاني جدي,DIAL_LEV
22378,4475,لو شخص سعودي اقيم قضي سرق محتوى سياره ادخل سجن عد سنة,DIAL_LEV
22379,4475,غريب ان ليس هناك دولة دولة عالم متحضر ثالث متخلف لا ادغال افريقيا يضعوان حارس امني مدرسة الا عند,DIAL_LEV
22380,4476,تبرع,DIAL_GLF
22381,4476,الله لا رد زين لعب عند الا ركل,DIAL_GLF
22382,4476,دكتور وزير اولا اريد اسءل,DIAL_GLF
22383,4476,فريق لا يتاثر غياب,DIAL_GLF
22384,4476,لكن غير الله ستر مب لازم,DIAL_GLF
22385,4477,اهني امير فيصل ابن حسين الف,MSA
22386,4477,ليم موسم جديد طول ابرهيم حسن حسام تحت رعاي نادي مهذب انتاج ممدوح عباس لتخوبف اندي دوري انهزم مثل انتاج حربي والا سوف كان نهايه,MSA
22387,4477,نصيح تظبط شله توحد,MSA
22388,4477,الله عين هلال مابه الا صبر لكن زعيم,MSA
22389,4477,صاحب سعاده سياد مستشار محمود غيطاس مدير نياب شرق قاهره كلي ما جزاء مشجع رقم 19 الذي لايحمل صف رسمي حيث ان موقووف قبل اتحاد دولي,MSA
22390,4478,بارك عاءل فهد عثيم زواج,MSA
22391,4478,عاوز اكون رءيس كمان اشمعنا لا انشويه بلد اخوان عيش لخبازينه دكتور برادعي عالم جليل مجال اما رءاسه لالالالالالالالالالالالالالالالالالالالالالالامع احترام شخص عظيم رءيس اكون,MSA
22392,4478,شاء الله فوز هلالي,MSA
22393,4478,حسب الله انتقاءيه,MSA
22394,4478,بعد حب نصر شجع صدقوني مر اتحمس,MSA
22395,4479,اتركو تمثيليه وانتبهو عجل مصري بعد المباراه,MSA
22396,4479,حالة لدى اخ صحافي دليل عدم حصول معلومة أمكن صحيفه عمل ولي,MSA
22397,4479,لا جد حسب نصر حساب لو مكان اقول لاعب وعد إستاد احد دون خط,MSA
22398,4479,اضحك دنيا,MSA
22399,4479,كم سجل مدني سوف تعرض ظلم,MSA
22400,4480,شو ظل,MSA
22401,4480,اخي كبير استاذي فاضل اود احي شخص كريم اسال الله علي قدير نفع وفق سدد خير خطوة كل احتاج قصص عبرة مر على تذكير مهم,MSA
22402,4480,باراك الله خطوة,MSA
22403,4480,اهم شي ضمان سرع مخالف,MSA
22404,4480,الله أعطى عافيه كان,MSA
22405,4481,بس وين نقابه منح ابناء معلم جامعة,MSA
22406,4481,حسب الله نعم وكيل,MSA
22407,4481,اقول خبر لا تعتيم اعلامي لان مال داعي,MSA
22408,4481,كيف اعتبر اقتصاد جيد,MSA
22409,4481,حبس الله نعم وكيل لا حول لا قوه الا الله يش اكثر جريم وحد ابشع تاتيه ياريت عقوبة رادع هذا اب كان عبر حد,MSA
22410,4482,انشط معلم لا أشبع خبز لا صنع هيب رام معلم ولاتدرس ابناء جامعة مطلوب زياد راتب علم مساواة راتب وزير تدريس ابناء جامعة بعد ارتاح بال قام معلم,DIAL_GLF
22411,4482,مجد خلود لم الاسلاميه عربيه,DIAL_GLF
22412,4482,لان كبد,DIAL_GLF
22413,4482,ياخي خش مزاجي هالتعداد,DIAL_GLF
22414,4482,مبروك محمد عقيلي فووز عقبال طول,DIAL_GLF
22415,4483,ذكر جريد مصري جاء حلق برنامج سهر خاص الذي قدم داعي خالد عبدالله اسبوعي لسان احد ضيف قول رجل اشار دكتور محمد برادعي حارب الله رسول انتخب مواطن حارب الله رسول ايض,DIAL_GLF
22416,4483,1389 نصر دوري عام,DIAL_GLF
22417,4483,لان كبد,DIAL_GLF
22418,4483,وان سر محبه حاء باء,DIAL_GLF
22419,4483,موقف حكومه تعديل اوضاع معلم هذا شح انما شح وطن مستقبل اذ راح معلم لو ارحتموه انعكس ايجاب طالب مستقبل وطن عماد عكس صحيح لو اردتم رفع وطن حق الذي خط احمر فعل لنظرتم معلم نظر احترام ولعملتم زمن اتمام مشروع تعديل وضع معلم تقسيط زياده الذي اصبح حق قديم معلم اذ موقوف سنة أثار سخط لدى اوساط معلم لن تمكن اداء واجب هم حال سيء على وجد رقيب معلم حص يءدي لتتادوا ان يءدي عمل كما انبغى هذا مستحيل قال اين الله قال اين الله انتم ظلم معلم محور رفع وطن,DIAL_GLF
22420,4484,ذكر جريد مصري جاء حلق برنامج سهر خاص الذي قدم داعي خالد عبدالله اسبوعي لسان احد ضيف قول رجل اشار دكتور محمد برادعي حارب الله رسول انتخب مواطن حارب الله رسول ايض,MSA
22421,4484,حمد الله صلاه سلام لا نبي بعد محمد ابن عبدالله,MSA
22422,4484,اه جني يبي,MSA
22423,4484,كلم شان داخلي سمع كثير اندي شمال خصوص حسين صار سمع جمهور اسف شديد لم تطور مستوي فكري احترافي ادار انديتنا ابعد مفهوم كرسي انتخاب اغلاق ابواب عضويه امام ناس انجد تفسير زمان اصبح انديه وارث تبرع خاوي عضويه حسب رغبه شخصي لا اعرف اين انظمه قانون حكم عمل مثل مءسس واين دور مجلس اعلي رياض شاب واين مسءوليه حكومه متابع امور انديه كاتب مبدع باني انديه ملك جميع الغا من تواصل شاب ليس قمع,MSA
22424,4484,قول مااجمل ايام در اس خاص مرحله ابتداءيه,MSA
22425,4485,حنا شف رواتبن زين علشان نخزن ادخر,DIAL_LEV
22426,4485,نضام فاش ما عنى كلم محاول تقليد دولة متقدمه لكن دون تخطيط اول صلح شارع متهالكه بعد حط,DIAL_LEV
22427,4485,عامر حويطي نسب لا استحق عقوبه اما اذ اشي بين بين نادي بصير كلام,DIAL_LEV
22428,4485,وحدة,DIAL_LEV
22429,4485,رباعي زعيم,DIAL_LEV
22430,4486,حظ واحد لا طرف عين 00 هل,DIAL_GLF
22431,4486,ثمن دولار 500 عنى مصري حوالي 2500 غير زياد سعر عنى مش 5000 زل,DIAL_GLF
22432,4486,علم ابناء علمو ابناء,DIAL_GLF
22433,4486,تو,DIAL_GLF
22434,4486,حسب الله نعم,DIAL_GLF
22435,4487,كل حرام,MSA
22436,4487,يسعدلي,MSA
22437,4487,الف الف مبروك سمو امير,MSA
22438,4487,اهي نوعي طلب بيقابلو مدرس فصل ببعدين رجع لام مدرس قال ظالم مفتري يستاهل قطع,MSA
22439,4487,حسب الله نعم,MSA
22440,4488,كذب سرق اختلاس باس شيطان وجه,DIAL_EGY
22441,4488,قاءد مركب نقص توعيه ليس عقوبة متتاليه حد ادني اعلي,DIAL_EGY
22442,4488,هون,DIAL_EGY
22443,4488,الان,DIAL_EGY
22444,4488,حسب الله نعم,DIAL_EGY
22445,4489,ارض كويت حبيبه اقولك باراك الله جميع اخوان اهل مملكه عربيه السعوديه انتم حم شداءد باراك الله جميع اهل مملكه حاكم حكومة شعب,MSA
22446,4489,كلام مظبوط يادكتوره نيف مرسي مطروح مهتفناش اظن انناجزء مصر عنى مش مصر هتف هتفو هتيفا ايا اقولك يادكتوره حي,MSA
22447,4489,ال خطاب امس قال لا كتب الا مجرد ابداء وجه نظر محايد لا تدخل شءون غير لذا فان اطلب تدخل لو سمح قال راي ساحر رافت امس ما راي خماسيه زرع مارد فريق زرع في خماسي راءح جاي أراد راي سيد خطاب,MSA
22448,4489,لكن شرط صعب ظل عديد,MSA
22449,4489,حسب الله نعم,MSA
22450,4490,اول مر اقر نزول اسعار ضر مواطن,MSA
22451,4490,صدق اولا,MSA
22452,4490,جزى الله خير اعان,MSA
22453,4490,ماهي غريب جمهور اتي سبق وقف دعم ليث طول اسيا جد عام 2001 حقق ليث طول وجود ملعب,MSA
22454,4490,حسب الله نعم,MSA
22455,4491,اذ هدف حقيقي حد سرعه ليس شيء اخر,MSA
22456,4491,لا شك عملية ليزك لا تناسب نوع قرن اوضح استشاري مركز سليمان حبيب عند ارد اجراء عمليه اجري عدد فحص دقيق جد قال هناك تحدب كبير قرنيه قلل نتاءج,MSA
22457,4491,امبراطور مارد,MSA
22458,4491,احبب فيكي زمان مجدي غابر ضيعة سفه,MSA
22459,4491,خسران حالة,MSA
22460,4492,اسف شغف حب مباراة خلي ناس توصل حد انتحار,MSA
22461,4492,"مااستحق حي راي ضيم ظلم استبداد فساد لم غير لبيك سعدي ياام حضارة يامهد ديانة ياشمس حرية ياكنانه الله ارض كي تبعثي جديد قد طال ثبات وهانحن نستيقظ كل امل حماس نرفعك مجد علي ليس اقل غير بقي امم عاد فوق قمة ياام رءوم ضرع حلوم بلد بلد كي حب فءادي 1632 "",",MSA
22462,4492,ولي امر امر تخفيض رسم من رخصه اقامه لكن لم طبق لماذا,MSA
22463,4492,ساكن مدين حاءل اعاني عدم غطى جيل ثالث تحول اتصال عند جيل ثاني سرعه بطء مقارن شركة اخري وجب تطبيق ابراج جيل ثالث نصف في قري قريب حاءل اعاني عدم غطى موبايلي مثل قري نايل وجد برج اتصال السعوديه لا وجد برج,MSA
22464,4492,اتوقع هلال,MSA
22465,4493,ميلان لكن اسمتع بارسا فن,MSA
22466,4493,الله وفق نصر نبي عيسي محياني جانب ياسر قحطاني بديل فريد لا تهمة لجنه لان خبيلان اثر,MSA
22467,4493,تم تلقى زعيم درس,MSA
22468,4493,ذلك جعل برادعي يحظي تقدير تاييد وان طيف سياسه معارض مصريه بدء اخوان مسلم يساري ليبرالي حتي اقباط مهجر,MSA
22469,4493,استغفر الله اتوب,MSA
22470,4494,الله,DIAL_GLF
22471,4494,اكثر كاتب مارس نقد حكم سعودي لكن اتجد واحد من التزم موقف واحد تجاه حكم سعودي اما ضد رب الوان رب اشخاص سبب,DIAL_GLF
22472,4494,حديث نظام ساهر بدء تطبيق نظام تذكر برنامج امن امان سابق لماذا لا عادى برنامج كي تم خلال توعي مواطن تفصيل نظام كيف احتساب مخالفة كان ذلك مد شهر تلفزيون صورة هذا اتم ابلغ اما طبق نظام خبط لزق دون شرح اوتوعيه هذا,DIAL_GLF
22473,4494,لماذا وقوف اساس مكان وقوف ممنوع مسبق واضح عيان,DIAL_GLF
22474,4494,استغفر الله اتوب,DIAL_GLF
22475,4495,نهاية لم كان صالح لان نسخ فعل حياة,MSA
22476,4495,كم مبلغ بتاخذونه,MSA
22477,4495,لذا,MSA
22478,4495,سمع سي بعد قسم مرتضي رفض شوبير قسم تاكد جميع شوبير كاذب بذيء لازم مرتضي ياخد حق امه الذي سب والا ياليت ولد لا ربة ييجي تافه سب اشرف افضل عشر شوبير ذلك ابن لو ماخذ,MSA
22479,4495,استغفر الله اتوب,MSA
